 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,807077,3,6,26,11607,20,0,8.666666667,10.26320288,7300,0,1934.5,2872.398144,14413.74243,11.15135235,100884.625,285046.2301,806338,1,458,229,224.8599564,388,70,807028,161405.6,360528.2164,806338,1,0,0,0,0,72,132,3.71711745,7.4342349,0,7300,1163.3,2361.140593,5574984.9,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,808268,3,5,26,11607,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,14392.50348,9.897707196,115466.8571,305076.8582,807316,3,724,362,442.648845,675,49,808170,202042.5,403515.7672,807316,3,0,0,0,0,72,112,3.711640199,6.186066998,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,808398,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,14390.18899,8.659101086,134733,329625.4933,807578,5,774,387,478.0041841,725,49,808370,269456.6667,466026.909,807578,5,0,0,0,0,72,92,3.711043323,4.948057764,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,293175,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,39679.37239,23.87652426,48862.5,118459.2778,290660,3,2286,1143,1612.203461,2283,3,293127,97709,167103.8392,290660,172,0,0,0,0,72,92,10.23279611,13.64372815,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,293608,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,39620.85502,27.24721397,41944,109651.6947,290605,47,2383,1191.5,1409.263815,2188,195,293561,73390.25,144813.4504,290605,162,0,0,0,0,72,112,10.21770524,17.02950873,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,293545,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,39629.35836,27.25306171,41935,109617.873,290520,91,2379,1189.5,1362.594767,2153,226,293433,73358.25,144777.8404,290520,188,0,0,0,0,72,112,10.21989814,17.03316357,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,293564,3,5,26,11607,20,0,8.666666667,10.26320288,8760,0,2321.4,3802.315321,39626.79348,27.25129784,41937.71429,109597.9936,290478,48,2280,1140,1380.272437,2116,164,293402,73350.5,144754.2273,290478,161,0,0,0,0,72,112,10.21923669,17.03206115,0,8760,1292.555556,2952.520834,8717379.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,293493,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2375.523332,39636.37974,30.6651266,36686.625,102528.6921,290427,50,2292,1146,1277.034847,2049,243,293434,58686.8,129549.9832,290427,50,0,0,0,0,72,132,10.22170887,20.44341773,0,5840,1163.3,2031.339572,4126340.456,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,533250,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,21804.03188,13.1270511,88875,198833.9958,493485,22,39351,19675.5,27756.06248,39302,49,533188,177729.3333,274143.9456,493485,392,0,0,0,0,72,92,5.625879044,7.501172058,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70819723,8,6,56,11607,20,0,7,5.656854249,4380,0,1934.5,2177.344966,164.6857613,0.197685043,5447671,19200000,69300000,1,69900000,9986122.571,26200000,69300000,1,917546,183509.2,409785.7243,916556,3,0,0,0,0,172,132,0.112962882,0.084722161,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,580088,0,580088,580088,69300000,0,69300000,69300000,DDoS
80,584619,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1998.0254,19888.16648,15.39464164,73077.375,196167.7788,558072,50,25692,12846,18028.39449,25594,98,584527,116905.4,246864.432,558072,151,0,0,0,0,72,132,5.131547213,10.26309443,0,4380,1162.7,1791.113375,3208087.122,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70770899,8,6,56,11607,20,0,7,5.656854249,4380,0,1934.5,2177.344966,164.7993761,0.197821424,5443915.308,19300000,69600000,1,70100000,10000000,26300000,69600000,1,679595,135919,302233.6707,676567,15,0,0,0,0,172,132,0.113040814,0.08478061,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,513308,0,513308,513308,69600000,0,69600000,69600000,DDoS
80,582062,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,19975.53525,15.46227034,72757.75,195490.3729,556070,15,25704,12852,18106.17624,25655,49,581922,116384.4,246039.9106,556070,15,0,0,0,0,72,132,5.154090114,10.30818023,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70798107,8,6,56,11607,20,0,7,5.656854249,5840,0,1934.5,2375.523332,164.736043,0.1977454,5446008.231,19300000,69600000,27,70100000,10000000,26300000,69600000,193,704471,140894.2,313197.4818,701155,48,0,0,0,0,172,132,0.112997372,0.084748029,0,5840,777.9333333,1723.622534,2970874.638,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,515528,0,515528,515528,69600000,0,69600000,69600000,DDoS
80,584293,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,19899.26287,15.40323091,73036.625,196454.9625,558761,15,25241,12620.5,17519.98472,25009,232,584238,116847.6,247276.7351,558761,15,0,0,0,0,72,132,5.134410304,10.26882061,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70755585,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,164.8350445,0.169597919,6432325.909,20900000,69600000,1,70100000,10000000,26300000,69600000,1,669171,223057,383851.0813,666288,274,0,0,0,0,172,92,0.11306528,0.05653264,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,516044,0,516044,516044,69600000,0,69600000,69600000,DDoS
80,587149,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,19802.46922,13.62516159,83878.42857,210601.7229,561015,47,25308,12654,17662.11318,25143,165,587094,146773.5,276410.5992,561015,195,0,0,0,0,72,112,5.109435595,8.515725991,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70754393,8,5,56,11607,20,0,7,5.656854249,7215,0,2321.4,3327.769794,164.8378214,0.183734175,5896199.417,20100000,69600000,1,70100000,10000000,26300000,69600000,1,668820,167205,332612.4629,666121,91,0,0,0,0,172,112,0.113067184,0.07066699,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,514993,0,514993,514993,69600000,0,69600000,69600000,DDoS
80,586917,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,19810.29686,11.92672899,97819.5,227284.2682,561313,54,25348,12674,17656.45633,25159,189,586863,195621,316949.2306,561313,172,0,0,0,0,72,92,5.111455282,6.81527371,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70788167,8,5,56,11607,20,0,7,5.656854249,7300,0,2321.4,3346.363967,164.7591751,0.183646513,5899013.917,20100000,69600000,2,70100000,10000000,26300000,69600000,2,704612,176153,350260.6507,701541,62,0,0,0,0,172,112,0.113013238,0.070633274,0,7300,833.5,2184.061804,4770125.962,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,510012,0,510012,510012,69600000,0,69600000,69600000,DDoS
80,587104,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,19803.98703,13.62620592,83872,210714.6712,561269,49,25208,12604,17553.21874,25016,192,587038,146759.5,276588.9006,561269,191,0,0,0,0,72,112,5.10982722,8.5163787,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70790196,8,7,56,11607,20,0,7,5.656854249,4380,0,1658.142857,1942.877285,164.7544527,0.211893749,5056442.571,18600000,69600000,3,70100000,10000000,26300000,69600000,3,704443,117407.1667,286028.2556,701257,50,0,0,0,0,172,152,0.113009999,0.098883749,0,4380,729.3125,1491.866872,2225666.763,0,0,0,0,1,0,0,0,0,777.9333333,7,1658.142857,172,0,0,0,0,0,0,8,56,7,11607,256,229,6,20,512003,0,512003,512003,69600000,0,69600000,69600000,DDoS
80,587060,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,19805.47133,13.6272272,83865.71429,210678.4469,561178,66,25267,12633.5,17602.0091,25080,187,586994,146748.5,276538.1542,561178,160,0,0,0,0,72,112,5.1102102,8.517017,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70753621,8,6,56,11607,20,0,7,5.656854249,5755,0,1934.5,2529.124572,164.83962,0.197869732,5442586.231,19300000,69600000,4,70100000,10000000,26300000,69600000,4,669037,133807.4,297698.2047,666343,15,0,0,0,0,172,132,0.113068418,0.084801314,0,5755,777.9333333,1799.98105,3239931.781,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,507992,0,507992,507992,69600000,0,69600000,69600000,DDoS
80,586866,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,19812.01842,11.92776545,97811,227266.5029,561269,85,25349,12674.5,17708.07512,25196,153,586756,195585.3333,316941.1255,561269,163,0,0,0,0,72,92,5.11189948,6.815865973,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70787167,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,164.7615026,0.169522253,6435197,20900000,69600000,2,70100000,10000000,26300000,69600000,2,704462,234820.6667,404068.945,701398,580,0,0,0,0,172,92,0.113014835,0.056507418,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,503762,0,503762,503762,69600000,0,69600000,69600000,DDoS
80,781534,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,14877.15186,11.51581377,97691.75,271857.6305,770443,41,10727,5363.5,7527.151686,10686,41,781476,156295.2,343350.0351,770443,46,0,0,0,0,72,132,3.83860459,7.677209181,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,71182805,8,6,56,11607,20,0,7,5.656854249,5840,0,1934.5,2538.919278,163.845749,0.196676711,5475600.385,19300000,69600000,3,69900000,9984919.143,26300000,69600000,3,1289070,257814,575903.8657,1288022,14,0,0,0,0,172,132,0.112386692,0.084290019,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,309846,0,309846,309846,69600000,0,69600000,69600000,DDoS
80,785485,2,5,20,11601,20,0,10,14.14213562,7300,0,2320.2,3022.508098,14794.68099,8.911691503,130914.1667,315221.9099,774301,59,10747,10747,0,10747,10747,785380,196345,385335.8645,774301,184,0,0,0,0,52,112,2.546197572,6.365493931,0,7300,1452.625,2579.543312,6654043.696,0,0,0,1,0,0,0,0,2,1660.142857,10,2320.2,52,0,0,0,0,0,0,2,20,5,11601,8192,229,1,20,0,0,0,0,0,0,0,0,DDoS
80,71182363,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,163.7624758,0.168581085,6471123.909,21200000,70200000,48,70600000,10100000,26500000,70200000,230,635293,211764.3333,355253.6966,621927,1194,0,0,0,0,172,92,0.11238739,0.056193695,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,305034,0,305034,305034,70200000,0,70200000,70200000,DDoS
80,884196,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,13149.79937,10.17873865,110524.5,307870.6597,872411,15,11096,5548,7386.437436,10771,325,884118,176823.6,388873.7918,872411,15,0,0,0,0,72,132,3.392912884,6.785825767,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,71082170,8,6,56,11601,20,0,7,5.656854249,5840,0,1933.5,2189.772933,163.9933052,0.196955158,5467859.231,19500000,70200000,3,70500000,10100000,26500000,70200000,3,635149,127029.8,276712.7929,621944,46,0,0,0,0,172,132,0.112545804,0.084409353,0,5840,777.5333333,1633.102694,2667024.41,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,201159,0,201159,201159,70200000,0,70200000,70200000,DDoS
80,842213,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,13805.29628,10.68613284,105276.625,293207.3653,830869,15,10997,5498.5,7624.732422,10890,107,842088,168417.6,370351.5574,830869,15,0,0,0,0,72,132,3.562044281,7.124088562,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,71125154,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,163.894197,0.168716682,6465923.091,21200000,70200000,42,70500000,10100000,26500000,70200000,204,635142,211714,355511.3099,622170,768,0,0,0,0,172,92,0.112477788,0.056238894,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,242998,0,242998,242998,70200000,0,70200000,70200000,DDoS
80,870608,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,13361.92638,10.33760315,108826,307481.6228,869804,1,697,348.5,491.4392129,696,1,870560,174112,388903.7592,869804,3,0,0,0,0,72,132,3.445867715,6.891735431,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,71071154,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,164.0187241,0.168844873,6461014,21200000,70200000,1,70400000,10100000,26500000,70200000,1,635100,211700,355545.2334,622194,672,0,0,0,0,172,92,0.112563249,0.056281624,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,188023,0,188023,188023,70200000,0,70200000,70200000,DDoS
80,870550,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,13362.81661,9.189592786,124364.2857,328660.0052,869695,4,658,329,371.9381669,592,66,870504,217626,434712.7542,869695,4,0,0,0,0,72,112,3.446097295,5.743495491,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,71072190,8,5,56,11601,20,0,7,5.656854249,4380,0,2320.2,2207.341206,164.0163333,0.182912613,5922682.5,20300000,70300000,1,70400000,10100000,26500000,70300000,1,634996,158749,309062.6251,622267,193,0,0,0,0,172,112,0.112561608,0.070351005,0,4380,833.0714286,1679.986285,2822353.918,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,185666,0,185666,185666,70300000,0,70300000,70300000,DDoS
80,870769,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,13359.45584,9.187281587,124395.5714,328653.3052,869711,5,823,411.5,511.2382028,773,50,870710,217677.5,434689.1332,869711,5,0,0,0,0,72,112,3.445230595,5.742050992,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,71070323,8,7,56,11601,20,0,7,5.656854249,4380,0,1657.285714,1561.969346,164.0206419,0.21105856,5076451.643,18800000,70200000,1,70400000,10100000,26500000,70200000,1,635227,105871.1667,252900.2544,622011,49,0,0,0,0,172,152,0.112564565,0.098493994,0,4380,728.9375,1300.351618,1690914.329,0,0,0,0,1,0,0,0,0,777.5333333,7,1657.285714,172,0,0,0,0,0,0,8,56,7,11601,256,229,6,20,189026,0,189026,189026,70200000,0,70200000,70200000,DDoS
80,870730,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,13360.05421,8.039231449,145121.6667,355050.3754,869865,5,821,410.5,511.2382028,772,49,870671,290223.6667,501984.2775,869865,5,0,0,0,0,72,92,3.445384907,4.593846543,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,71069140,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,164.0233722,0.168849658,6460830.909,21200000,70200000,1,70400000,10100000,26500000,70200000,1,635036,211678.6667,355686.4244,622334,479,0,0,0,0,172,92,0.112566439,0.056283219,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,187985,0,187985,187985,70200000,0,70200000,70200000,DDoS
80,872298,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,13336.03883,9.17117774,124614,329205.1983,871181,4,897,448.5,467.3975824,779,118,872252,218063,435412.1738,871181,4,0,0,0,0,72,112,3.439191652,5.731986087,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,71068328,9,5,62,11607,20,0,6.888888889,5.30199124,8675,0,2321.4,3769.536019,164.1940978,0.196993519,5466794.462,19500000,70300000,1,70400000,8805924.75,24800000,70300000,1,621714,155428.5,310067.1787,620529,137,0,0,0,0,192,112,0.126638691,0.070354828,0,8675,778.3333333,2309.850696,5335410.238,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,187066,0,187066,187066,70300000,0,70300000,70300000,DDoS
80,872273,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,13336.42105,8.025010518,145378.8333,355620.5425,871286,9,918,459,520.430591,827,91,872202,290734,502772.9807,871286,9,0,0,0,0,72,92,3.439290222,4.585720296,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,874124,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,13308.18053,9.152019622,124874.8571,329839.3476,872880,61,866,433,526.0874452,805,61,874043,218510.75,436246.2941,872880,138,0,0,0,0,72,112,3.432007358,5.720012264,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,71065235,9,5,62,11607,20,0,6.888888889,5.30199124,5840,0,2321.4,3173.373883,164.2012441,0.197002093,5466556.538,19500000,70300000,0,70400000,8805547.375,24800000,70300000,0,621527,155381.75,310197.6409,620678,3,0,0,0,0,192,112,0.126644202,0.07035789,0,5840,778.3333333,2037.844508,4152810.238,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,186968,0,186968,186968,70300000,0,70300000,70300000,DDoS
80,551452,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,21095.21772,16.32055011,68931.5,194633.2222,550624,3,697,348.5,294.8635278,557,140,551375,110275,246162.7411,550624,3,0,0,0,0,72,132,5.44018337,10.88036674,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,504728,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,23036.16998,17.83138641,63091,175896.4316,498383,16,6041,3020.5,4202.335601,5992,49,504653,100930.6,222197.4606,498383,16,0,0,0,0,72,132,5.94379547,11.88759094,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,491473,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,23669.66242,18.31229793,61434.125,173468.2871,490746,2,609,304.5,362.7457787,561,48,491456,98291.2,219389.0666,490746,2,0,0,0,0,72,132,6.10409931,12.20819862,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,491517,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,23667.54354,18.31065863,61439.625,173483.8435,490790,3,610,305,363.4528855,562,48,491499,98299.8,219408.856,490790,3,0,0,0,0,72,132,6.103552878,12.20710576,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,491649,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,23661.18918,14.23779973,81941.5,200373.5082,490952,6,644,322,384.666089,594,50,491600,163866.6667,283264.3864,490952,6,0,0,0,0,72,92,6.10191417,8.135885561,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,491935,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2558.396197,23647.4331,18.29509996,61491.875,173592.0219,491110,2,630,315,377.5950212,582,48,491887,98377.4,219544.3776,491110,2,0,0,0,0,72,132,6.098366654,12.19673331,0,5840,1163.3,2151.187375,4627607.122,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,491985,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,23645.02983,16.26065835,70283.57143,185589.5825,491161,3,632,316,376.1808076,582,50,491921,122980.25,245453.99,491161,3,0,0,0,0,72,112,6.097746883,10.16291147,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
